CustomerID,Nationality,Occupation,PEP_Status,RiskRating,IncomeSource,AnnualIncome,AccountOpeningMethod,IdentificationUsed,AccountNumber
30003988,Other,RETIRED,No,Low,Business,3969000.0,SOCIAL MEDIA,ADHAR CARD,00195006602
30003989,Indian,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Other,5992000.0,MAIL,CITIZENSHIP,00367308042
30003990,Other,RETIRED,No,Low,Business,4139000.0,MAIL,ADHAR CARD,00315137361
30003991,Other,ANY ARTIST (ART/CRAFTPERSONS),No,High,Business,6497000.0,OFFLINE,PASSPORT,00191278892
30003992,Other,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Other,5846000.0,SOCIAL MEDIA,ADHAR CARD,00375648841
30003993,Indian,ENGINEER,No,Low,Other,3750000.0,OFFLINE,ADHAR CARD,00240652011
30003994,Nepali,STUDENT,No,Low,Business,7202000.0,SOCIAL MEDIA,PASSPORT,00580544262
30003995,Nepali,RETIRED,No,Low,Salary,4604000.0,REFERRAL,PASSPORT,00386946421
30003996,Nepali,TEACHER,No,Low,Investment,5488000.0,REFERRAL,ADHAR CARD,00346749732
30003997,Nepali,RETIRED,No,Low,Other,3903000.0,EVENTS AND EXHIBITION,PASSPORT,00586509562
30003998,Nepali,ANY ARTIST (ART/CRAFTPERSONS),No,High,Salary,7427000.0,SOCIAL MEDIA,ADHAR CARD,00411534921
30003999,Indian,ANY ATTORNEY/ LAWYER,No,Medium,Salary,1114000.0,SWIFT,ADHAR CARD,00277533732
30004000,Other,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Other,7558000.0,SOCIAL MEDIA,ADHAR CARD,00125901162
30004001,Other,STUDENT,No,Low,Remittance,3522000.0,REFERRAL,PASSPORT,00497546301
30004002,Indian,GOVT. JUDGE,Yes,High,Investment,5657000.0,MAIL,NRN ID,00319947902
30004003,Nepali,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Salary,6295000.0,WALKIN CUSTOMER,PASSPORT,00188215582
30004004,Nepali,DOCTOR,No,Low,Remittance,2026000.0,SOCIAL MEDIA,NRN ID,00159284352
30004005,Nepali,GOVT. JUDGE,Yes,High,Investment,4660000.0,SWIFT,ADHAR CARD,00498937962
30004006,Other,ANY ARTIST (ART/CRAFTPERSONS),No,High,Business,4253000.0,ONLINE ACCOUNT,NRN ID,00148181532
30004007,Indian,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Other,3410000.0,EVENTS AND EXHIBITION,ADHAR CARD,00553808961
30004008,Indian,ANY ACCOUNTANT,No,High,Investment,7454000.0,WALKIN CUSTOMER,CITIZENSHIP,00527663401
30004009,Nepali,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Remittance,2205000.0,REFERRAL,ADHAR CARD,00332800131
30004010,Other,FARMER,No,Low,Investment,3871000.0,ONLINE ACCOUNT,NRN ID,00137858751
30004011,Nepali,ANY ACCOUNTANT,No,High,Business,2385000.0,EVENTS AND EXHIBITION,ADHAR CARD,00387224541
30004012,Indian,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Investment,3226000.0,OFFLINE,CITIZENSHIP,00145229622
30004013,Other,GOVT. JUDGE,Yes,High,Business,2285000.0,ONLINE ACCOUNT,CITIZENSHIP,00166464911
30004014,Other,ANY ACCOUNTANT,No,High,Business,4064000.0,WALKIN CUSTOMER,NRN ID,00111942852
30004015,Other,REAL ESTATE BUSINESS,No,High,Salary,1659000.0,REFERRAL,ADHAR CARD,00131574622
30004016,Nepali,STUDENT,No,Low,Remittance,4616000.0,EVENTS AND EXHIBITION,ADHAR CARD,00243582342
30004017,Indian,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Salary,5444000.0,REFERRAL,ADHAR CARD,00462457331
30004018,Other,GOVT. JUDGE,Yes,High,Remittance,2722000.0,SWIFT,ADHAR CARD,00165272602
30004019,Other,GOVT. JUDGE,Yes,High,Remittance,762000.0,ONLINE ACCOUNT,ADHAR CARD,00571864971
30004020,Other,ENGINEER,No,Low,Salary,1800000.0,OFFLINE,PASSPORT,00232408721
30004021,Indian,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Salary,4211000.0,SOCIAL MEDIA,ADHAR CARD,00238755282
30004022,Nepali,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Investment,978000.0,SWIFT,PASSPORT,00195308832
30004023,Indian,GAMING -CASINOS,No,High,Investment,2460000.0,SWIFT,NRN ID,00240338922
30004024,Indian,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Investment,2337000.0,WALKIN CUSTOMER,CITIZENSHIP,00375518102
30004025,Indian,STUDENT,No,Low,Investment,367000.0,EVENTS AND EXHIBITION,NRN ID,00182940791
30004026,Indian,GOVT. LEGISLATOR,Yes,High,Remittance,6508000.0,WALKIN CUSTOMER,NRN ID,00271094972
30004027,Indian,CASINOS,No,High,Other,459000.0,ONLINE ACCOUNT,PASSPORT,00373726422
30004028,Nepali,ANY ACCOUNTANT,No,High,Investment,6920000.0,REFERRAL,ADHAR CARD,00136367072
30004029,Other,REAL ESTATE BUSINESS,No,High,Other,6119000.0,SOCIAL MEDIA,PASSPORT,00425532321
30004030,Nepali,GAMING -CASINOS,No,High,Remittance,3358000.0,EVENTS AND EXHIBITION,ADHAR CARD,00134045762
30004031,Other,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Remittance,5579000.0,SOCIAL MEDIA,PASSPORT,00330866691
30004032,Nepali,TEACHER,No,Low,Salary,5490000.0,REFERRAL,ADHAR CARD,00251360072
30004033,Nepali,RETIRED,No,Low,Other,5580000.0,WALKIN CUSTOMER,NRN ID,00536054022
30004034,Nepali,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Other,2888000.0,REFERRAL,ADHAR CARD,00354050832
30004035,Other,TEACHER,No,Low,Remittance,3754000.0,WALKIN CUSTOMER,CITIZENSHIP,00539075031
30004036,Indian,ENGINEER,No,Low,Business,2060000.0,EVENTS AND EXHIBITION,ADHAR CARD,00498765501
30004037,Nepali,SELF EMPLOYED JEWELERS,No,High,Business,6941000.0,EVENTS AND EXHIBITION,NRN ID,00576125431
30004038,Indian,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Remittance,6202000.0,REFERRAL,CITIZENSHIP,00415100142
30004039,Indian,FARMER,No,Low,Investment,1558000.0,MAIL,PASSPORT,00323550771
30004040,Other,ANY ATTORNEY/ LAWYER,No,Medium,Salary,7520000.0,EVENTS AND EXHIBITION,PASSPORT,00111098862
30004041,Nepali,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Investment,6407000.0,EVENTS AND EXHIBITION,NRN ID,00338472302
30004042,Indian,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Remittance,5112000.0,OFFLINE,ADHAR CARD,00344607701
30004043,Nepali,CASINOS,No,High,Remittance,4304000.0,WALKIN CUSTOMER,NRN ID,00283897911
30004044,Other,SELF EMPLOYED JEWELERS,No,High,Salary,392000.0,MAIL,CITIZENSHIP,00316889451
30004045,Indian,RETIRED,No,Low,Business,7184000.0,REFERRAL,NRN ID,00142499152
30004046,Other,FARMER,No,Low,Investment,3081000.0,OFFLINE,NRN ID,00221456012
30004047,Nepali,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Salary,4614000.0,WALKIN CUSTOMER,CITIZENSHIP,00310721651
30004048,Other,RETIRED,No,Low,Business,3968000.0,WALKIN CUSTOMER,PASSPORT,00118680462
30004049,Indian,RETIRED,No,Low,Business,7915000.0,REFERRAL,CITIZENSHIP,00189915621
30004050,Other,ENGINEER,No,Low,Other,5570000.0,SWIFT,ADHAR CARD,00336828281
30004051,Other,ANY ACCOUNTANT,No,High,Other,302000.0,SOCIAL MEDIA,NRN ID,00213110042
30004052,Nepali,SELF EMPLOYED JEWELERS,No,High,Salary,7010000.0,ONLINE ACCOUNT,ADHAR CARD,00524326312
30004053,Indian,SELF EMPLOYED JEWELERS,No,High,Business,6248000.0,EVENTS AND EXHIBITION,PASSPORT,00579378272
30004054,Nepali,ANY ATTORNEY/ LAWYER,No,Medium,Investment,1185000.0,OFFLINE,NRN ID,00568851052
30004055,Other,ANY ACCOUNTANT,No,High,Business,6607000.0,SOCIAL MEDIA,NRN ID,00212308641
30004056,Nepali,ENGINEER,No,Low,Salary,1604000.0,REFERRAL,CITIZENSHIP,00411977572
30004057,Nepali,ANY ACCOUNTANT,No,High,Salary,5302000.0,SWIFT,ADHAR CARD,00492816512
30004058,Indian,GOVT. LEGISLATOR,Yes,High,Investment,2638000.0,SOCIAL MEDIA,ADHAR CARD,00126268192
30004059,Other,RETIRED,No,Low,Business,5090000.0,MAIL,PASSPORT,00279172712
30004060,Indian,SELF EMPLOYED JEWELERS,No,High,Other,4459000.0,ONLINE ACCOUNT,ADHAR CARD,00427512722
30004061,Other,GOVT. JUDGE,Yes,High,Salary,6194000.0,OFFLINE,CITIZENSHIP,00355363951
30004062,Other,GAMING -CASINOS,No,High,Remittance,7051000.0,REFERRAL,PASSPORT,00291704021
30004063,Indian,REAL ESTATE BUSINESS,No,High,Other,6338000.0,MAIL,NRN ID,00381428131
30004064,Indian,ANY ARTIST (ART/CRAFTPERSONS),No,High,Remittance,5965000.0,OFFLINE,ADHAR CARD,00595688462
30004065,Indian,GAMING -CASINOS,No,High,Other,3344000.0,MAIL,NRN ID,00119160591
30004066,Other,GOVT. JUDGE,Yes,High,Remittance,3747000.0,WALKIN CUSTOMER,NRN ID,00394557791
30004067,Other,DOCTOR,No,Low,Business,858000.0,EVENTS AND EXHIBITION,ADHAR CARD,00418788722
30004068,Other,REAL ESTATE BUSINESS,No,High,Salary,5504000.0,EVENTS AND EXHIBITION,ADHAR CARD,00469789652
30004069,Nepali,RETIRED,No,Low,Other,321000.0,SOCIAL MEDIA,NRN ID,00183886162
30004070,Other,REAL ESTATE BUSINESS,No,High,Remittance,6753000.0,OFFLINE,NRN ID,00395389461
30004071,Other,SELF EMPLOYED JEWELERS,No,High,Remittance,6719000.0,WALKIN CUSTOMER,PASSPORT,00518417831
30004072,Indian,REAL ESTATE BUSINESS,No,High,Investment,3104000.0,SWIFT,PASSPORT,00433653081
30004073,Nepali,GOVT. JUDGE,Yes,High,Business,3825000.0,OFFLINE,CITIZENSHIP,00167279671
30004074,Indian,CASINOS,No,High,Business,6272000.0,MAIL,CITIZENSHIP,00367112861
30004075,Nepali,GOVT. LEGISLATOR,Yes,High,Salary,3436000.0,SOCIAL MEDIA,PASSPORT,00345711542
30004076,Nepali,REAL ESTATE BUSINESS,No,High,Investment,2906000.0,WALKIN CUSTOMER,PASSPORT,00178058841
30004077,Other,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Investment,6966000.0,SWIFT,CITIZENSHIP,00484458692
30004078,Other,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Salary,4140000.0,MAIL,CITIZENSHIP,00414176511
30004079,Indian,CASINOS,No,High,Business,6336000.0,ONLINE ACCOUNT,NRN ID,00418536531
30004080,Indian,ENGINEER,No,Low,Business,5384000.0,MAIL,PASSPORT,00423832502
30004081,Other,RETIRED,No,Low,Remittance,7169000.0,SWIFT,ADHAR CARD,00270026761
30004082,Nepali,DOCTOR,No,Low,Investment,1239000.0,EVENTS AND EXHIBITION,ADHAR CARD,00381988102
30004083,Other,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Investment,4066000.0,OFFLINE,PASSPORT,00138578292
30004084,Other,ANY ATTORNEY/ LAWYER,No,Medium,Investment,3521000.0,REFERRAL,PASSPORT,00139044872
30004085,Nepali,SELF EMPLOYED JEWELERS,No,High,Business,7207000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00297938251
30004086,Indian,ANY ACCOUNTANT,No,High,Salary,6931000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00445504241
30004087,Indian,GAMING -CASINOS,No,High,Other,3791000.0,SWIFT,CITIZENSHIP,00380449122
30004088,Indian,GAMING -CASINOS,No,High,Salary,354000.0,OFFLINE,NRN ID,00475529752
30004089,Other,CASINOS,No,High,Other,5579000.0,REFERRAL,ADHAR CARD,00177422491
30004090,Indian,FARMER,No,Low,Remittance,6586000.0,MAIL,NRN ID,00472485522
30004091,Indian,GAMING -CASINOS,No,High,Remittance,1268000.0,OFFLINE,PASSPORT,00469188101
30004092,Other,STUDENT,No,Low,Investment,844000.0,OFFLINE,CITIZENSHIP,00341045472
30004093,Indian,GOVT. LEGISLATOR,Yes,High,Other,4055000.0,EVENTS AND EXHIBITION,NRN ID,00494100701
30004094,Indian,ENGINEER,No,Low,Investment,3620000.0,OFFLINE,CITIZENSHIP,00210829951
30004095,Indian,SELF EMPLOYED JEWELERS,No,High,Other,5269000.0,MAIL,ADHAR CARD,00548949902
30004096,Nepali,ANY ARTIST (ART/CRAFTPERSONS),No,High,Remittance,3495000.0,MAIL,PASSPORT,00461219151
30004097,Other,ANY ARTIST (ART/CRAFTPERSONS),No,High,Business,2203000.0,WALKIN CUSTOMER,CITIZENSHIP,00253107901
30004098,Other,REAL ESTATE BUSINESS,No,High,Other,7206000.0,ONLINE ACCOUNT,CITIZENSHIP,00213324941
30004099,Other,GAMING -CASINOS,No,High,Salary,4164000.0,OFFLINE,ADHAR CARD,00452210122
30004100,Other,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Investment,3037000.0,MAIL,CITIZENSHIP,00358578371
30004101,Indian,ANY ATTORNEY/ LAWYER,No,Medium,Investment,7510000.0,OFFLINE,NRN ID,00286748892
30004102,Other,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Business,7674000.0,WALKIN CUSTOMER,NRN ID,00386011981
30004103,Other,ANY ATTORNEY/ LAWYER,No,Medium,Business,7655000.0,MAIL,PASSPORT,00376675452
30004104,Other,REAL ESTATE BUSINESS,No,High,Other,5415000.0,ONLINE ACCOUNT,NRN ID,00583377352
30004105,Other,GOVT. LEGISLATOR,Yes,High,Business,5632000.0,ONLINE ACCOUNT,NRN ID,00317702462
30004106,Nepali,GAMING -CASINOS,No,High,Remittance,3541000.0,EVENTS AND EXHIBITION,PASSPORT,00588941322
30004107,Indian,GOVT. LEGISLATOR,Yes,High,Investment,6922000.0,ONLINE ACCOUNT,NRN ID,00298115732
30004108,Other,RETIRED,No,Low,Business,997000.0,SOCIAL MEDIA,PASSPORT,00418155672
30004109,Other,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Salary,6892000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00562480471
30004110,Nepali,GOVT. LEGISLATOR,Yes,High,Remittance,1256000.0,OFFLINE,CITIZENSHIP,00231576521
30004111,Other,ANY ARTIST (ART/CRAFTPERSONS),No,High,Investment,6662000.0,REFERRAL,NRN ID,00338776592
30004112,Other,SELF EMPLOYED JEWELERS,No,High,Business,2892000.0,MAIL,PASSPORT,00175546241
30004113,Other,CASINOS,No,High,Other,4319000.0,REFERRAL,PASSPORT,00216118572
30004114,Other,GOVT. JUDGE,Yes,High,Remittance,5487000.0,ONLINE ACCOUNT,ADHAR CARD,00250363022
30004115,Nepali,CASINOS,No,High,Salary,7572000.0,REFERRAL,CITIZENSHIP,00462574632
30004116,Other,GAMING -CASINOS,No,High,Business,4375000.0,WALKIN CUSTOMER,ADHAR CARD,00157493351
30004117,Nepali,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Investment,5979000.0,WALKIN CUSTOMER,PASSPORT,00345627791
30004118,Other,ANY ARTIST (ART/CRAFTPERSONS),No,High,Other,1376000.0,REFERRAL,CITIZENSHIP,00514100932
30004119,Indian,REAL ESTATE BUSINESS,No,High,Salary,4028000.0,EVENTS AND EXHIBITION,PASSPORT,00188526981
30004120,Other,DOCTOR,No,Low,Business,5148000.0,WALKIN CUSTOMER,NRN ID,00289643982
30004121,Indian,TEACHER,No,Low,Investment,800000.0,EVENTS AND EXHIBITION,NRN ID,00376745962
30004122,Indian,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Business,4592000.0,ONLINE ACCOUNT,ADHAR CARD,00362006792
30004123,Indian,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Business,1114000.0,WALKIN CUSTOMER,PASSPORT,00481804922
30004124,Other,GOVT. JUDGE,Yes,High,Other,5750000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00387623361
30004125,Indian,ANY ARTIST (ART/CRAFTPERSONS),No,High,Salary,5202000.0,SOCIAL MEDIA,NRN ID,00247343302
30004126,Nepali,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Other,1693000.0,REFERRAL,NRN ID,00594598522
30004127,Indian,REAL ESTATE BUSINESS,No,High,Business,4943000.0,SOCIAL MEDIA,PASSPORT,00532078391
30004128,Indian,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Other,2969000.0,WALKIN CUSTOMER,ADHAR CARD,00184088911
30004129,Indian,RETIRED,No,Low,Salary,6381000.0,ONLINE ACCOUNT,NRN ID,00324139131
30004130,Other,SELF EMPLOYED JEWELERS,No,High,Business,4905000.0,SOCIAL MEDIA,CITIZENSHIP,00164559932
30004131,Other,GAMING -CASINOS,No,High,Investment,7049000.0,MAIL,ADHAR CARD,00252141942
30004132,Indian,GAMING -CASINOS,No,High,Business,2247000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00225586822
30004133,Other,ANY ARTIST (ART/CRAFTPERSONS),No,High,Remittance,3364000.0,WALKIN CUSTOMER,ADHAR CARD,00284060781
30004134,Nepali,RETIRED,No,Low,Other,5449000.0,ONLINE ACCOUNT,CITIZENSHIP,00163621262
30004135,Other,REAL ESTATE BUSINESS,No,High,Business,604000.0,SOCIAL MEDIA,CITIZENSHIP,00546582272
30004136,Nepali,STUDENT,No,Low,Business,5928000.0,MAIL,NRN ID,00296315242
30004137,Indian,DOCTOR,No,Low,Investment,1229000.0,EVENTS AND EXHIBITION,ADHAR CARD,00479321422
30004138,Indian,ANY ACCOUNTANT,No,High,Business,5210000.0,WALKIN CUSTOMER,PASSPORT,00380658482
30004139,Other,ENGINEER,No,Low,Remittance,2495000.0,ONLINE ACCOUNT,ADHAR CARD,00398644422
30004140,Indian,STUDENT,No,Low,Business,2707000.0,WALKIN CUSTOMER,ADHAR CARD,00388104541
30004141,Nepali,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Investment,4680000.0,MAIL,ADHAR CARD,00176418192
30004142,Other,TEACHER,No,Low,Other,397000.0,WALKIN CUSTOMER,PASSPORT,00479095462
30004143,Indian,DOCTOR,No,Low,Business,4272000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00255641972
30004144,Nepali,SELF EMPLOYED JEWELERS,No,High,Business,5939000.0,OFFLINE,ADHAR CARD,00225532542
30004145,Indian,TEACHER,No,Low,Business,4032000.0,MAIL,CITIZENSHIP,00448562791
30004146,Indian,ANY ATTORNEY/ LAWYER,No,Medium,Investment,1948000.0,EVENTS AND EXHIBITION,NRN ID,00261486752
30004147,Nepali,GOVT. LEGISLATOR,Yes,High,Salary,1678000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00236047562
30004148,Nepali,REAL ESTATE BUSINESS,No,High,Investment,4967000.0,EVENTS AND EXHIBITION,ADHAR CARD,00241908982
30004149,Nepali,ANY ATTORNEY/ LAWYER,No,Medium,Investment,4589000.0,SOCIAL MEDIA,NRN ID,00532328222
30004150,Indian,DOCTOR,No,Low,Business,4446000.0,WALKIN CUSTOMER,ADHAR CARD,00588490141
30004151,Indian,FARMER,No,Low,Remittance,7622000.0,SWIFT,PASSPORT,00518438501
30004152,Indian,ENGINEER,No,Low,Remittance,4978000.0,WALKIN CUSTOMER,NRN ID,00473298052
30004153,Other,ANY ACCOUNTANT,No,High,Other,3445000.0,EVENTS AND EXHIBITION,ADHAR CARD,00396912771
30004154,Other,ANY ACCOUNTANT,No,High,Other,2873000.0,MAIL,PASSPORT,00340327752
30004155,Other,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Business,1923000.0,EVENTS AND EXHIBITION,ADHAR CARD,00434552252
30004156,Indian,SELF EMPLOYED JEWELERS,No,High,Remittance,7398000.0,EVENTS AND EXHIBITION,NRN ID,00279268002
30004157,Nepali,GAMING -CASINOS,No,High,Remittance,2251000.0,REFERRAL,NRN ID,00250426941
30004158,Indian,FARMER,No,Low,Salary,7518000.0,REFERRAL,NRN ID,00126799042
30004159,Nepali,GOVT. LEGISLATOR,Yes,High,Salary,4167000.0,MAIL,NRN ID,00438321002
30004160,Other,SELF EMPLOYED JEWELERS,No,High,Investment,6105000.0,OFFLINE,CITIZENSHIP,00313188732
30004161,Other,STUDENT,No,Low,Other,2068000.0,REFERRAL,ADHAR CARD,00324542082
30004162,Nepali,GOVT. LEGISLATOR,Yes,High,Other,4492000.0,SOCIAL MEDIA,CITIZENSHIP,00227028341
30004163,Indian,REAL ESTATE BUSINESS,No,High,Investment,6495000.0,WALKIN CUSTOMER,NRN ID,00421428132
30004164,Indian,CASINOS,No,High,Other,6274000.0,EVENTS AND EXHIBITION,PASSPORT,00525277151
30004165,Nepali,ANY ATTORNEY/ LAWYER,No,Medium,Remittance,6186000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00294083081
30004166,Nepali,GOVT. JUDGE,Yes,High,Business,1470000.0,ONLINE ACCOUNT,PASSPORT,00571037591
30004167,Nepali,FARMER,No,Low,Business,4871000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00110817162
30004168,Nepali,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Salary,4529000.0,MAIL,NRN ID,00230500611
30004169,Nepali,ANY ARTIST (ART/CRAFTPERSONS),No,High,Salary,7211000.0,WALKIN CUSTOMER,CITIZENSHIP,00213048052
30004170,Other,RETIRED,No,Low,Remittance,360000.0,SOCIAL MEDIA,CITIZENSHIP,00312305392
30004171,Other,ANY ATTORNEY/ LAWYER,No,Medium,Remittance,6620000.0,EVENTS AND EXHIBITION,ADHAR CARD,00445662542
30004172,Indian,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Business,7304000.0,SWIFT,CITIZENSHIP,00395616311
30004173,Indian,ANY ATTORNEY/ LAWYER,No,Medium,Investment,3652000.0,ONLINE ACCOUNT,CITIZENSHIP,00361077382
30004174,Indian,ANY ARTIST (ART/CRAFTPERSONS),No,High,Other,4016000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00432376501
30004175,Indian,ANY ARTIST (ART/CRAFTPERSONS),No,High,Salary,374000.0,WALKIN CUSTOMER,ADHAR CARD,00597186921
30004176,Other,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Business,3229000.0,SOCIAL MEDIA,CITIZENSHIP,00229001191
30004177,Indian,REAL ESTATE BUSINESS,No,High,Business,1369000.0,OFFLINE,PASSPORT,00349164111
30004178,Other,RETIRED,No,Low,Remittance,5348000.0,SOCIAL MEDIA,PASSPORT,00234755692
30004179,Nepali,CASINOS,No,High,Salary,4643000.0,REFERRAL,PASSPORT,00188403692
30004180,Other,REAL ESTATE BUSINESS,No,High,Business,1082000.0,ONLINE ACCOUNT,NRN ID,00414458092
30004181,Indian,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Salary,6419000.0,MAIL,PASSPORT,00188564552
30004182,Other,ANY ACCOUNTANT,No,High,Business,1754000.0,MAIL,ADHAR CARD,00365883691
30004183,Nepali,STUDENT,No,Low,Remittance,1618000.0,REFERRAL,CITIZENSHIP,00238627311
30004184,Indian,DOCTOR,No,Low,Business,3080000.0,WALKIN CUSTOMER,CITIZENSHIP,00112000782
30004185,Other,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Investment,512000.0,OFFLINE,ADHAR CARD,00167498461
30004186,Nepali,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Investment,4518000.0,MAIL,NRN ID,00537483872
30004187,Indian,ANY ARTIST (ART/CRAFTPERSONS),No,High,Business,3781000.0,SWIFT,CITIZENSHIP,00483176162
30004188,Other,ANY ACCOUNTANT,No,High,Other,3324000.0,REFERRAL,CITIZENSHIP,00285414601
30004189,Indian,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Business,948000.0,EVENTS AND EXHIBITION,NRN ID,00311305012
30004190,Nepali,RETIRED,No,Low,Other,4523000.0,SOCIAL MEDIA,CITIZENSHIP,00433076281
30004191,Other,GOVT. LEGISLATOR,Yes,High,Business,1131000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00270566841
30004192,Nepali,GAMING -CASINOS,No,High,Salary,4413000.0,ONLINE ACCOUNT,CITIZENSHIP,00474315741
30004193,Indian,ANY ACCOUNTANT,No,High,Business,2724000.0,ONLINE ACCOUNT,NRN ID,00377315181
30004194,Other,GAMING -CASINOS,No,High,Remittance,677000.0,MAIL,ADHAR CARD,00187324221
30004195,Other,TEACHER,No,Low,Remittance,4582000.0,WALKIN CUSTOMER,CITIZENSHIP,00595599892
30004196,Nepali,GAMING -CASINOS,No,High,Salary,5187000.0,ONLINE ACCOUNT,PASSPORT,00461657981
30004197,Other,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Salary,1068000.0,REFERRAL,ADHAR CARD,00530853581
30004198,Other,STUDENT,No,Low,Remittance,3504000.0,ONLINE ACCOUNT,ADHAR CARD,00483648302
30004199,Nepali,GAMING -CASINOS,No,High,Other,4026000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00426178821
30004200,Indian,STUDENT,No,Low,Investment,6999000.0,SWIFT,CITIZENSHIP,00391062631
30004201,Nepali,GOVT. JUDGE,Yes,High,Business,5721000.0,OFFLINE,PASSPORT,00552208541
30004202,Indian,RETIRED,No,Low,Other,5360000.0,OFFLINE,PASSPORT,00287250492
30004203,Other,GOVT. JUDGE,Yes,High,Salary,4397000.0,SWIFT,PASSPORT,00540632872
30004204,Indian,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Remittance,5069000.0,WALKIN CUSTOMER,PASSPORT,00238755682
30004205,Other,DOCTOR,No,Low,Remittance,531000.0,WALKIN CUSTOMER,NRN ID,00152771171
30004206,Other,STUDENT,No,Low,Business,2504000.0,REFERRAL,ADHAR CARD,00574445352
30004207,Nepali,RETIRED,No,Low,Business,5866000.0,MAIL,ADHAR CARD,00563535271
30004208,Nepali,CASINOS,No,High,Other,3421000.0,EVENTS AND EXHIBITION,NRN ID,00186164162
30004209,Nepali,DOCTOR,No,Low,Business,7531000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00210498782
30004210,Nepali,STUDENT,No,Low,Remittance,6302000.0,ONLINE ACCOUNT,ADHAR CARD,00255326951
30004211,Other,GOVT. JUDGE,Yes,High,Salary,2267000.0,OFFLINE,PASSPORT,00342924472
30004212,Indian,REAL ESTATE BUSINESS,No,High,Remittance,7129000.0,WALKIN CUSTOMER,ADHAR CARD,00240525702
30004213,Indian,ANY ARTIST (ART/CRAFTPERSONS),No,High,Investment,3096000.0,ONLINE ACCOUNT,ADHAR CARD,00371036562
30004214,Nepali,GAMING -CASINOS,No,High,Investment,1110000.0,OFFLINE,ADHAR CARD,00223001691
30004215,Other,GAMING -CASINOS,No,High,Investment,5240000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00590203692
30004216,Other,GOVT. LEGISLATOR,Yes,High,Other,3215000.0,ONLINE ACCOUNT,ADHAR CARD,00360374401
30004217,Nepali,SELF EMPLOYED JEWELERS,No,High,Other,2403000.0,SWIFT,PASSPORT,00178429301
30004218,Indian,FARMER,No,Low,Investment,2250000.0,WALKIN CUSTOMER,ADHAR CARD,00239113402
