TransactionID,Amount,Date,Time,SenderAccount,ReceiverAccount,Country,TransactionType,Currency,Channel,IsSuspicious
TX18645,775070.7,2024-11-30,07:07:43,00158422472,00290477402,India,Deposit,NPR,ATM,0
TX18646,367704.43,2025-04-14,01:51:41,00337925032,00141459662,India,Cash Withdrawal,NPR,ATM,0
TX18647,483142.47,2025-05-27,07:27:53,00330485751,00337866912,Nepal,Cash Withdrawal,NPR,Branch,0
TX18648,421673.49,2025-03-11,22:38:22,00116843712,00187848781,India,Transfer,NPR,Branch,0
TX18649,901173.78,2025-04-29,02:33:44,00317555272,00152290322,Pakistan,Cash Withdrawal,NPR,Online,0
TX18650,47135.83,2025-01-09,14:32:06,00292369362,00439084721,India,Transfer,NPR,ATM,0
TX18651,354094.16,2024-10-05,08:05:42,00243553472,00410417391,India,Transfer,NPR,Online,0
TX18652,801603.12,2024-10-26,14:40:15,00431722421,00396943351,Russia,Cash Withdrawal,NPR,Branch,0
TX18653,56959.2,2024-11-01,10:22:42,00381873702,00265466082,India,Cash Withdrawal,NPR,Online,0
TX18654,169505.22,2024-09-23,19:00:10,00216753882,00199290431,China,Cash Withdrawal,NPR,Branch,0
TX18655,207112.77,2025-01-01,04:37:03,00213797321,00539735382,Nepal,Transfer,NPR,Branch,0
TX18656,25339.91,2024-10-02,12:02:20,00178907551,00192144841,India,Cash Withdrawal,NPR,Online,0
TX18657,249595.86,2024-12-12,04:27:45,00498138641,00518905392,India,Deposit,NPR,Online,0
TX18658,548821.26,2025-01-05,11:32:39,00179856752,00155232811,Pakistan,Cash Withdrawal,NPR,Branch,0
TX18659,373329.04,2025-07-12,05:08:56,00485428151,00510893211,Pakistan,Transfer,NPR,Online,0
TX18660,996945.07,2024-11-30,12:46:13,00297185592,00369732101,Pakistan,Cash Withdrawal,NPR,Online,0
TX18661,670930.34,2025-02-17,04:54:14,00421433801,00566210731,USA,Transfer,NPR,Branch,0
TX18662,329596.35,2024-10-23,11:19:36,00291415922,00343993751,USA,Deposit,NPR,ATM,0
TX18663,763936.07,2025-01-29,12:58:16,00480830902,00582473532,India,Deposit,NPR,ATM,0
TX18664,431664.45,2024-07-31,13:53:21,00478106252,00385461701,Russia,Deposit,NPR,Online,0
TX18665,44914.77,2025-06-08,07:57:40,00266653831,00250795152,India,Transfer,NPR,Branch,0
TX18666,12265.52,2025-01-18,05:19:06,00384647581,00295468391,USA,Cash Withdrawal,NPR,ATM,0
TX18667,704330.85,2024-12-17,08:05:49,00590248792,00321977782,Nepal,Transfer,NPR,Online,0
TX18668,289836.28,2025-03-06,10:55:21,00113320771,00137419092,India,Deposit,NPR,ATM,0
TX18669,888319.78,2025-05-11,10:37:47,00128607291,00369484171,USA,Deposit,NPR,ATM,0
TX18670,898475.7,2024-08-31,15:15:55,00335483051,00287515081,Nepal,Cash Withdrawal,NPR,Branch,0
TX18671,867408.19,2024-09-03,03:21:16,00286128792,00224370261,India,Transfer,NPR,Online,0
TX18672,632518.18,2025-01-04,11:00:35,00298046421,00586803842,India,Cash Withdrawal,NPR,ATM,0
TX18673,283662.91,2024-10-18,22:01:48,00588417242,00434586951,China,Deposit,NPR,Branch,0
TX18674,542981.76,2024-10-10,22:21:45,00557316102,00535544381,Nepal,Deposit,NPR,Online,0
TX18675,335214.54,2025-07-10,09:39:00,00335526411,00517140402,Russia,Cash Withdrawal,NPR,ATM,0
TX18676,655057.28,2025-03-07,01:26:21,00181454542,00327655631,USA,Cash Withdrawal,NPR,ATM,0
TX18677,331776.82,2024-11-27,12:05:52,00279999672,00319367811,China,Deposit,NPR,Branch,0
TX18678,883253.72,2025-03-31,02:40:47,00587693032,00374482931,India,Deposit,NPR,Online,0
TX18679,289936.47,2024-11-07,21:15:42,00124608351,00472854882,Nepal,Cash Withdrawal,NPR,Branch,0
TX18680,999207.19,2025-01-25,16:11:15,00542463521,00596555231,Russia,Cash Withdrawal,NPR,Online,0
TX18681,54171.97,2024-08-10,15:10:06,00437871341,00292132761,Nepal,Cash Withdrawal,NPR,Online,0
TX18682,136317.39,2025-07-16,03:03:00,00363961941,00369044151,Russia,Cash Withdrawal,NPR,Branch,0
TX18683,431901.45,2024-10-09,18:11:53,00442506882,00259518132,USA,Deposit,NPR,Branch,0
TX18684,53502.74,2025-02-06,03:09:26,00310504211,00244609711,China,Transfer,NPR,Branch,0
TX18685,245446.89,2025-06-04,08:37:18,00466065141,00487965141,China,Transfer,NPR,Branch,0
TX18686,496550.61,2025-03-19,11:06:34,00339863481,00456089711,Nepal,Deposit,NPR,ATM,0
TX18687,866449.22,2024-09-13,15:09:05,00472854882,00399660851,USA,Transfer,NPR,Branch,0
TX18688,748569.83,2024-09-30,21:11:43,00111292451,00382958392,Nepal,Deposit,NPR,Branch,0
TX18689,105129.96,2024-12-27,17:28:57,00345569811,00349655332,Russia,Deposit,NPR,Online,0
TX18690,294108.82,2024-08-08,14:35:12,00554922822,00430265732,Nepal,Transfer,NPR,ATM,0
TX18691,171881.27,2025-07-02,21:32:22,00487314272,00145654362,USA,Transfer,NPR,Online,0
TX18692,617886.73,2024-11-05,08:23:00,00492675081,00418397861,Nepal,Cash Withdrawal,NPR,Branch,0
TX18693,102850.79,2025-07-04,03:32:36,00442667961,00386764221,China,Transfer,NPR,Online,0
TX18694,889013.65,2024-10-17,14:08:12,00326488102,00464821092,China,Cash Withdrawal,NPR,Branch,0
TX18695,641572.57,2024-11-18,16:11:22,00563102291,00321682372,Pakistan,Deposit,NPR,Online,0
TX18696,264831.9,2024-10-13,20:37:19,00448275272,00541659102,Russia,Cash Withdrawal,NPR,ATM,0
TX18697,967897.94,2024-09-21,17:03:46,00286128792,00260328462,Pakistan,Cash Withdrawal,NPR,Online,0
TX18698,837371.23,2024-08-27,12:18:19,00262940221,00382708701,USA,Transfer,NPR,Online,0
TX18699,627333.56,2024-11-19,14:37:34,00338472302,00514242932,Nepal,Deposit,NPR,ATM,0
TX18700,694059.27,2025-03-30,08:11:59,00528654052,00395428922,Nepal,Transfer,NPR,Online,0
TX18701,360388.15,2025-02-02,17:25:53,00339420411,00192558361,Nepal,Transfer,NPR,Online,0
TX18702,373065.48,2025-06-28,10:13:01,00380183722,00451918312,USA,Deposit,NPR,Online,0
TX18703,426510.13,2025-06-20,01:14:14,00574453481,00187494621,China,Transfer,NPR,Online,0
TX18704,629146.15,2025-06-27,17:06:29,00287515081,00269616951,Nepal,Transfer,NPR,Branch,0
TX18705,977036.99,2025-01-06,01:46:50,00556098961,00532673631,Nepal,Transfer,NPR,ATM,0
TX18706,759.82,2025-03-31,16:35:35,00298115732,00533123482,India,Deposit,NPR,Branch,0
TX18707,127301.63,2024-08-04,23:40:13,00350905901,00479158051,Russia,Cash Withdrawal,NPR,Online,0
TX18708,774364.53,2024-09-14,23:59:51,00558126162,00183860862,Russia,Transfer,NPR,ATM,0
TX18709,975892.28,2025-02-20,09:54:27,00219668291,00216887362,Pakistan,Deposit,NPR,Branch,0
TX18710,461938.4,2024-07-24,19:14:28,00336608402,00227935631,Pakistan,Transfer,NPR,Online,0
TX18711,517935.92,2025-02-02,07:09:55,00415432781,00187573721,Pakistan,Cash Withdrawal,NPR,ATM,0
TX18712,934553.65,2025-03-06,14:49:17,00270077022,00430747101,Nepal,Cash Withdrawal,NPR,ATM,0
TX18713,870224.56,2025-02-03,08:36:21,00527663401,00375320301,Pakistan,Deposit,NPR,Online,0
TX18714,614345.13,2025-05-05,15:29:48,00285271321,00347455261,Russia,Transfer,NPR,Online,0
TX18715,832974.52,2024-07-29,11:03:42,00118292192,00194709722,Nepal,Deposit,NPR,Online,0
TX18716,673401.6,2025-04-30,20:00:58,00392684441,00381498732,Russia,Transfer,NPR,Branch,0
TX18717,207587.48,2025-03-28,21:50:45,00131373291,00299536301,China,Deposit,NPR,Online,0
TX18718,604459.28,2025-05-16,02:37:03,00468807051,00518446301,Nepal,Deposit,NPR,ATM,0
TX18719,243382.06,2024-10-07,15:25:40,00335929742,00470161232,Nepal,Deposit,NPR,ATM,0
TX18720,932080.22,2024-10-01,22:23:28,00164950361,00223873581,USA,Deposit,NPR,Branch,0
TX18721,914191.29,2024-09-09,22:40:52,00434587551,00376911441,USA,Cash Withdrawal,NPR,Online,0
TX18722,987738.59,2025-03-19,08:27:37,00570241131,00115263652,India,Transfer,NPR,Online,0
TX18723,121607.87,2025-06-18,23:43:45,00388115052,00353312891,Nepal,Cash Withdrawal,NPR,Online,0
TX18724,999490.43,2025-01-07,07:00:58,00188641361,00550031361,India,Cash Withdrawal,NPR,Online,0
TX18725,340211.58,2025-02-09,22:31:20,00512202681,00316889451,Pakistan,Transfer,NPR,Online,0
TX18726,585795.59,2025-01-24,09:04:36,00579687181,00378333992,China,Deposit,NPR,ATM,0
TX18727,529250.79,2024-12-10,23:48:20,00211176152,00419136872,Nepal,Transfer,NPR,Branch,0
TX18728,775067.22,2025-02-22,23:29:49,00117794261,00286108792,Nepal,Deposit,NPR,ATM,0
TX18729,180766.96,2024-09-29,22:01:15,00431450032,00452635441,India,Deposit,NPR,ATM,0
TX18730,925772.7,2025-06-28,13:07:58,00451883841,00551059571,Russia,Cash Withdrawal,NPR,Branch,0
TX18731,341840.1,2025-01-14,10:12:15,00324450382,00526298672,Nepal,Transfer,NPR,Branch,0
TX18732,323307.84,2025-05-02,12:12:55,00244207271,00356129191,USA,Deposit,NPR,Online,0
TX18733,533720.73,2025-05-05,04:52:06,00382064882,00213991801,Nepal,Transfer,NPR,Online,0
TX18734,169298.27,2025-04-29,18:21:10,00573079162,00129951832,Nepal,Deposit,NPR,Branch,0
TX18735,91260.93,2024-10-24,05:39:49,00130981862,00538777652,Russia,Deposit,NPR,ATM,0
TX18736,313596.31,2025-01-21,10:32:11,00596364011,00175145612,China,Cash Withdrawal,NPR,Branch,0
TX18737,379091.24,2025-05-04,15:43:24,00310504211,00199852431,Russia,Deposit,NPR,ATM,0
TX18738,483105.56,2024-10-26,23:28:14,00249588491,00197268372,Nepal,Deposit,NPR,Online,0
TX18739,295470.43,2025-01-20,02:00:52,00460086211,00272207781,USA,Deposit,NPR,Branch,0
TX18740,962981.21,2025-06-06,23:52:37,00441345152,00118538531,Nepal,Transfer,NPR,Branch,0
TX18741,238938.7,2025-04-01,21:41:05,00343562751,00144532721,Pakistan,Cash Withdrawal,NPR,Branch,0
TX18742,272214.44,2025-02-15,21:16:38,00357849782,00384252381,Nepal,Transfer,NPR,Online,0
TX18743,139146.54,2024-11-28,05:21:17,00574202061,00434932991,Nepal,Deposit,NPR,Online,0
TX18744,77955.83,2024-10-06,07:49:13,00272071571,00382582082,Nepal,Transfer,NPR,Online,0
TX18745,492604.75,2024-10-24,17:09:13,00456663562,00373569732,Pakistan,Transfer,NPR,Online,0
TX18746,69381.29,2024-08-02,07:49:14,00352567342,00180625461,India,Deposit,NPR,Branch,0
TX18747,310472.14,2024-11-10,05:14:39,00128064781,00439528302,Nepal,Transfer,NPR,Online,0
TX18748,622478.62,2024-11-18,15:45:16,00476102431,00376198621,China,Transfer,NPR,Online,0
TX18749,890175.92,2025-06-04,14:55:50,00278915241,00135880931,Russia,Cash Withdrawal,NPR,Online,0
TX18750,988600.33,2025-02-11,08:33:07,00441257902,00450448012,Russia,Cash Withdrawal,NPR,Branch,0
TX18751,312096.52,2025-01-15,23:03:13,00282264452,00510430372,Pakistan,Deposit,NPR,Branch,0
TX18752,112162.39,2024-12-02,02:42:57,00412336172,00585306092,Nepal,Transfer,NPR,Online,0
TX18753,967458.53,2024-12-06,05:21:37,00245981692,00458543142,Nepal,Cash Withdrawal,NPR,ATM,0
TX18754,619213.1,2024-08-30,10:20:38,00265268181,00529460481,India,Transfer,NPR,Online,0
TX18755,5677.59,2024-11-25,20:21:22,00426082012,00329767691,USA,Deposit,NPR,Online,0
TX18756,879843.15,2024-09-01,21:52:54,00126538431,00589014821,Russia,Transfer,NPR,Online,0
TX18757,434478.54,2025-01-01,00:30:57,00220642731,00167976292,USA,Cash Withdrawal,NPR,Online,0
TX18758,33318.35,2025-01-18,01:36:07,00474496141,00481645622,USA,Cash Withdrawal,NPR,Branch,0
TX18759,89512.17,2024-12-05,17:34:39,00420840911,00273304511,Russia,Transfer,NPR,Online,0
TX18760,601613.99,2025-06-10,17:22:47,00563105611,00434479461,Nepal,Cash Withdrawal,NPR,Online,0
TX18761,348099.58,2024-09-21,20:06:28,00373068111,00297708021,Nepal,Deposit,NPR,Branch,0
TX18762,695482.18,2025-01-11,18:14:40,00530087862,00145020441,Russia,Deposit,NPR,ATM,0
TX18763,439097.48,2025-05-18,14:25:31,00274524341,00581834512,Pakistan,Deposit,NPR,Branch,0
TX18764,63297.0,2024-12-27,14:36:16,00155480711,00353563421,Nepal,Cash Withdrawal,NPR,ATM,0
TX18765,503183.19,2025-06-29,11:30:42,00583377352,00415239521,Russia,Cash Withdrawal,NPR,Branch,0
TX18766,652645.8,2024-12-20,05:10:03,00115263652,00272313551,Nepal,Deposit,NPR,ATM,0
TX18767,367115.82,2025-03-05,12:10:36,00171654191,00180287871,Nepal,Deposit,NPR,ATM,0
TX18768,334154.29,2025-04-28,12:43:35,00531873322,00256051412,India,Cash Withdrawal,NPR,ATM,0
TX18769,767015.68,2024-11-20,03:30:40,00587906891,00171828712,Nepal,Deposit,NPR,Branch,0
TX18770,772719.99,2025-02-28,06:40:29,00335526411,00512048122,China,Deposit,NPR,Branch,0
TX18771,176761.43,2025-03-19,13:10:09,00172954952,00244054842,Nepal,Transfer,NPR,Branch,0
TX18772,279204.21,2024-08-30,01:19:34,00499174962,00444542992,Nepal,Deposit,NPR,Branch,0
TX18773,937157.29,2025-07-19,07:41:37,00178503582,00199043221,India,Deposit,NPR,Online,0
TX18774,660243.34,2025-04-10,16:58:02,00433238032,00599040332,China,Transfer,NPR,Online,0
TX18775,977533.78,2025-06-30,19:32:22,00126957621,00181142162,Russia,Transfer,NPR,Branch,0
TX18776,669150.22,2025-04-02,16:04:39,00496081542,00538618231,China,Transfer,NPR,Online,0
TX18777,362220.09,2024-11-26,21:59:47,00310054071,00279045462,China,Cash Withdrawal,NPR,Online,0
TX18778,956779.28,2024-07-27,20:54:27,00538929881,00572780411,Nepal,Cash Withdrawal,NPR,ATM,0
TX18779,472974.89,2025-07-17,19:32:34,00395428922,00155651631,USA,Cash Withdrawal,NPR,Branch,0
TX18780,177798.65,2024-12-29,20:34:30,00187195521,00289442572,China,Transfer,NPR,Online,0
TX18781,974631.5,2024-12-15,15:06:59,00150783622,00442667961,Nepal,Transfer,NPR,Online,0
TX18782,209196.71,2024-09-25,09:24:31,00213178532,00183242312,USA,Deposit,NPR,Branch,0
TX18783,920984.97,2025-02-25,22:04:24,00118538531,00492382331,China,Cash Withdrawal,NPR,Online,0
TX18784,537804.76,2025-03-08,03:12:28,00183549362,00385023162,Russia,Transfer,NPR,Online,0
TX18785,800786.53,2025-01-06,13:56:19,00421991672,00281699231,Pakistan,Deposit,NPR,Branch,0
TX18786,667174.62,2025-03-24,10:29:52,00311334021,00328486912,Nepal,Cash Withdrawal,NPR,Branch,0
TX18787,359170.07,2024-09-07,06:33:01,00346711751,00426853672,Pakistan,Cash Withdrawal,NPR,ATM,0
TX18788,137609.75,2024-09-14,00:48:07,00589478171,00535356341,USA,Cash Withdrawal,NPR,Online,0
TX18789,282150.16,2024-12-09,19:30:58,00227982302,00443108892,Russia,Deposit,NPR,Branch,0
TX18790,892933.52,2025-06-14,02:55:32,00475383541,00595988722,Nepal,Cash Withdrawal,NPR,Online,0
TX18791,978385.07,2024-09-24,03:59:39,00425702911,00537883221,USA,Cash Withdrawal,NPR,Branch,0
TX18792,900533.46,2025-06-11,12:34:23,00457088291,00535694832,Pakistan,Cash Withdrawal,NPR,Online,0
TX18793,104548.59,2025-05-26,16:00:36,00132515251,00551347412,India,Transfer,NPR,Branch,0
TX18794,413401.14,2024-08-06,06:36:41,00113320771,00178053732,Russia,Transfer,NPR,Online,0
TX18795,739556.41,2024-08-20,18:59:54,00579166801,00518207211,Nepal,Cash Withdrawal,NPR,Online,0
TX18796,751276.98,2024-11-30,08:23:16,00576125431,00234342582,Nepal,Deposit,NPR,Online,0
TX18797,803249.77,2025-04-06,21:04:01,00149820892,00390640032,China,Deposit,NPR,ATM,0
TX18798,63973.5,2025-03-14,01:21:44,00595653291,00379471942,India,Cash Withdrawal,NPR,Online,0
TX18799,107824.79,2025-06-17,21:14:40,00394257861,00381235981,India,Cash Withdrawal,NPR,Online,0
TX18800,269968.24,2024-11-12,00:41:40,00177995961,00250346331,India,Cash Withdrawal,NPR,ATM,0
TX18801,794039.84,2024-10-05,21:55:31,00380053452,00281924582,China,Deposit,NPR,Branch,0
TX18802,687712.25,2025-06-18,12:10:37,00576026951,00372667751,Pakistan,Deposit,NPR,Branch,0
TX18803,619978.49,2024-10-31,06:17:52,00424767282,00113945822,Nepal,Deposit,NPR,Branch,0
TX18804,276888.41,2024-11-16,13:44:03,00269875782,00113881361,Russia,Transfer,NPR,ATM,0
TX18805,218537.11,2025-06-24,03:13:02,00588409762,00281537211,Nepal,Cash Withdrawal,NPR,Online,0
TX18806,285211.77,2025-05-28,01:42:29,00213456081,00430809091,USA,Deposit,NPR,Branch,0
TX18807,515168.95,2025-03-25,00:24:45,00249178392,00162587771,Pakistan,Deposit,NPR,ATM,0
TX18808,850097.64,2024-09-30,03:02:17,00480487851,00152290322,Russia,Cash Withdrawal,NPR,Branch,0
TX18809,524052.1,2025-03-08,09:42:15,00198049572,00282823681,Nepal,Cash Withdrawal,NPR,ATM,0
TX18810,804899.73,2025-03-30,14:51:41,00237090582,00584392152,Nepal,Transfer,NPR,Online,0
TX18811,334303.86,2024-09-26,15:35:10,00559287471,00271148652,Nepal,Transfer,NPR,Branch,0
TX18812,866077.14,2025-06-08,01:17:39,00468245172,00543421251,China,Transfer,NPR,ATM,0
TX18813,78819.03,2024-08-22,03:49:16,00341839102,00585271112,China,Cash Withdrawal,NPR,Branch,0
TX18814,338214.0,2024-11-26,04:55:54,00493371401,00472024091,Russia,Deposit,NPR,Branch,0
TX18815,375846.9,2025-07-22,22:03:51,00158683672,00180584982,Pakistan,Deposit,NPR,ATM,0
TX18816,463426.45,2025-02-28,16:06:34,00578516962,00555194831,China,Transfer,NPR,Online,0
TX18817,339771.81,2025-04-05,08:28:43,00397881961,00260087811,Nepal,Cash Withdrawal,NPR,Online,0
TX18818,816204.4,2024-12-28,17:14:31,00244696811,00179178922,Pakistan,Transfer,NPR,Online,0
TX18819,112565.5,2025-06-30,20:17:57,00292520542,00575768721,Pakistan,Cash Withdrawal,NPR,Online,0
TX18820,497692.43,2025-05-31,06:16:11,00538707341,00184088911,Nepal,Cash Withdrawal,NPR,ATM,0
TX18821,867011.18,2025-02-20,21:41:17,00568092232,00459092822,Russia,Transfer,NPR,Branch,0
TX18822,940780.79,2025-02-06,03:39:50,00434988092,00163697231,Nepal,Cash Withdrawal,NPR,Branch,0
TX18823,456594.45,2024-12-11,16:31:15,00391426181,00178486141,Pakistan,Transfer,NPR,Branch,0
TX18824,957736.67,2025-06-17,04:26:15,00479505531,00328801982,Nepal,Deposit,NPR,ATM,0
TX18825,29694.02,2025-03-05,13:16:27,00490144801,00418619872,Nepal,Cash Withdrawal,NPR,Branch,0
TX18826,399338.28,2025-01-31,04:13:18,00383916191,00137886301,India,Cash Withdrawal,NPR,Online,0
TX18827,53920.28,2025-02-01,04:36:25,00577473042,00587992872,India,Deposit,NPR,ATM,0
TX18828,933776.21,2025-06-12,16:18:16,00516669341,00456666922,Nepal,Transfer,NPR,Branch,0
TX18829,246641.38,2025-05-05,22:01:24,00341398962,00446920541,Pakistan,Deposit,NPR,ATM,0
TX18830,93799.15,2024-12-30,15:53:08,00532084581,00219637021,China,Deposit,NPR,Online,0
TX18831,954304.76,2024-10-06,18:16:34,00391062631,00174438511,Pakistan,Transfer,NPR,Branch,0
TX18832,695558.79,2024-08-20,11:56:33,00223600151,00514514691,USA,Deposit,NPR,Online,0
TX18833,683420.19,2024-09-28,13:28:15,00117471291,00376827051,India,Cash Withdrawal,NPR,ATM,0
TX18834,184431.4,2025-06-01,07:20:55,00177886831,00273993182,India,Transfer,NPR,Online,0
TX18835,294953.71,2025-02-24,22:21:58,00523226961,00460052601,Russia,Cash Withdrawal,NPR,Branch,0
TX18836,162542.68,2025-07-20,02:56:57,00188849831,00169640171,Pakistan,Transfer,NPR,Online,0
TX18837,173217.74,2025-04-05,18:37:18,00159266292,00411105212,Nepal,Deposit,NPR,Online,0
TX18838,213446.08,2024-12-21,04:30:30,00180173761,00486953751,Russia,Cash Withdrawal,NPR,Online,0
TX18839,640051.36,2025-07-18,14:37:38,00216059572,00514144932,China,Cash Withdrawal,NPR,Online,0
TX18840,831073.0,2025-04-04,20:48:20,00248860021,00361971281,USA,Transfer,NPR,Branch,0
TX18841,366335.55,2025-03-10,15:28:56,00465821522,00429591752,India,Cash Withdrawal,NPR,ATM,0
TX18842,599292.06,2025-01-14,06:25:23,00444587941,00181793492,USA,Deposit,NPR,Online,0
TX18843,486824.47,2025-05-08,22:52:06,00490597682,00510522351,India,Deposit,NPR,Online,0
TX18844,985888.27,2024-11-04,02:38:23,00333609321,00132906722,USA,Deposit,NPR,Online,0
TX18845,112062.87,2025-07-22,22:06:27,00481546331,00386011981,Nepal,Deposit,NPR,ATM,0
TX18846,551119.52,2024-12-24,17:48:37,00179768961,00283308532,Russia,Deposit,NPR,Branch,0
TX18847,988009.92,2025-01-02,13:26:58,00217067182,00384501971,China,Deposit,NPR,Branch,0
TX18848,503510.67,2024-09-26,08:32:49,00576756302,00268710922,China,Transfer,NPR,ATM,0
TX18849,105505.51,2024-11-05,22:49:47,00529664701,00551829182,Nepal,Cash Withdrawal,NPR,ATM,0
TX18850,101249.31,2024-08-13,10:54:08,00482361571,00462876781,USA,Cash Withdrawal,NPR,Branch,0
TX18851,392204.81,2024-09-16,22:12:43,00386991592,00391062631,Russia,Deposit,NPR,Branch,0
TX18852,280206.55,2024-11-25,16:45:36,00323230641,00112332072,China,Deposit,NPR,ATM,0
TX18853,513920.33,2025-06-13,22:36:10,00266688622,00235751582,USA,Transfer,NPR,Branch,0
TX18854,135324.68,2024-12-17,22:47:13,00411158571,00179397252,Nepal,Transfer,NPR,ATM,0
TX18855,647914.47,2025-04-10,12:43:11,00193662762,00487663141,Nepal,Deposit,NPR,Branch,0
TX18856,262498.43,2025-02-10,18:53:53,00277321632,00532673631,Nepal,Deposit,NPR,Branch,0
TX18857,624607.58,2025-07-21,18:48:54,00223972382,00420750911,Nepal,Cash Withdrawal,NPR,ATM,0
TX18858,590753.27,2024-11-14,18:44:07,00241345702,00467072882,USA,Cash Withdrawal,NPR,ATM,0
TX18859,873337.93,2025-06-08,09:55:35,00488240382,00265479581,Nepal,Cash Withdrawal,NPR,ATM,0
TX18860,778028.32,2024-11-21,04:32:49,00486785791,00328737341,USA,Deposit,NPR,ATM,0
TX18861,613319.03,2024-09-27,02:08:10,00570768242,00245587802,India,Deposit,NPR,Branch,0
TX18862,372437.44,2025-03-27,12:30:50,00298612102,00291329971,India,Deposit,NPR,Online,0
TX18863,698127.25,2025-01-18,12:50:01,00445791792,00520557752,India,Cash Withdrawal,NPR,Branch,0
TX18864,718537.07,2025-07-13,15:31:24,00389509012,00562503851,Pakistan,Cash Withdrawal,NPR,Branch,0
TX18865,487688.71,2024-07-22,08:17:43,00431450032,00395654161,China,Deposit,NPR,Branch,0
TX18866,445223.72,2025-05-17,00:19:38,00277321632,00354839752,Nepal,Cash Withdrawal,NPR,Online,0
TX18867,275005.56,2025-03-21,04:41:20,00365175121,00343919891,Pakistan,Deposit,NPR,ATM,0
TX18868,341284.95,2025-05-18,08:18:16,00180173761,00310899421,Pakistan,Cash Withdrawal,NPR,ATM,0
TX18869,576564.19,2025-07-19,04:58:51,00586803842,00226730501,India,Transfer,NPR,ATM,0
TX18870,134580.97,2024-07-25,07:12:43,00299884632,00487260651,Nepal,Cash Withdrawal,NPR,ATM,0
TX18871,441423.82,2025-04-21,15:46:50,00557555791,00172484452,China,Deposit,NPR,ATM,0
TX18872,334117.11,2025-01-30,05:44:33,00158306072,00342740691,Nepal,Cash Withdrawal,NPR,Online,0
TX18873,337323.02,2024-12-14,09:59:17,00485234792,00597098881,Nepal,Transfer,NPR,Online,0
TX18874,573316.59,2025-07-15,19:07:07,00442506882,00117355942,USA,Deposit,NPR,ATM,0
TX18875,429683.5,2025-06-21,09:25:41,00118680462,00425897852,India,Cash Withdrawal,NPR,ATM,0
TX18876,864217.3,2025-04-16,09:51:40,00115869971,00198751802,Nepal,Transfer,NPR,Branch,0
TX18877,37554.39,2024-12-11,09:28:46,00385542761,00136006661,Nepal,Transfer,NPR,Online,0
TX18878,747767.23,2025-03-28,02:35:20,00127312811,00217463922,Nepal,Cash Withdrawal,NPR,Online,0
TX18879,37768.91,2025-03-28,10:20:08,00453308402,00457209832,Pakistan,Deposit,NPR,ATM,0
TX18880,48171.22,2025-05-29,15:33:36,00415239521,00121851122,India,Deposit,NPR,ATM,0
TX18881,656520.24,2024-12-26,02:02:51,00541929482,00152771171,India,Cash Withdrawal,NPR,Online,0
TX18882,422822.91,2024-10-29,07:07:12,00167976292,00365602481,Pakistan,Transfer,NPR,Online,0
TX18883,598358.3,2025-02-23,05:56:14,00147948521,00286124682,Nepal,Transfer,NPR,Branch,0
TX18884,545661.25,2024-10-25,06:18:22,00314246252,00237944771,Nepal,Deposit,NPR,Branch,0
TX18885,801408.95,2025-06-17,17:24:02,00440024661,00224038172,Nepal,Deposit,NPR,Branch,0
TX18886,349013.78,2025-06-15,01:27:27,00430195102,00296032831,India,Deposit,NPR,Branch,0
TX18887,372112.1,2024-10-03,14:22:52,00198049572,00276852392,Nepal,Transfer,NPR,Branch,0
TX18888,202684.7,2025-03-09,03:37:54,00160931361,00329956992,Nepal,Cash Withdrawal,NPR,ATM,0
TX18889,411585.48,2025-01-15,17:33:13,00180584982,00534054891,India,Cash Withdrawal,NPR,Online,0
TX18890,388037.31,2024-12-15,16:18:33,00267520341,00148419062,China,Cash Withdrawal,NPR,ATM,0
TX18891,416302.19,2025-07-14,20:08:11,00189428341,00386946421,Nepal,Cash Withdrawal,NPR,Branch,0
TX18892,231593.52,2025-02-09,03:56:31,00328087032,00263603962,Nepal,Cash Withdrawal,NPR,ATM,0
TX18893,288213.62,2025-04-01,05:03:56,00313358891,00263645062,Nepal,Deposit,NPR,Branch,0
TX18894,456103.77,2025-04-03,00:08:51,00245524622,00325684971,Nepal,Deposit,NPR,Branch,0
TX18895,151318.87,2024-08-10,18:46:26,00277363562,00369732101,Nepal,Deposit,NPR,ATM,0
TX18896,20874.84,2025-04-02,15:27:31,00325363292,00388928392,Russia,Deposit,NPR,Online,0
TX18897,762684.92,2025-06-26,23:36:10,00536769891,00494331281,Pakistan,Cash Withdrawal,NPR,Online,0
TX18898,309185.01,2025-06-11,01:00:08,00262360392,00373569732,Nepal,Cash Withdrawal,NPR,ATM,0
TX18899,192732.85,2025-02-21,17:55:36,00421602892,00226196791,Pakistan,Transfer,NPR,Online,0
TX18900,812426.07,2025-02-06,06:20:04,00566210731,00574155651,Nepal,Cash Withdrawal,NPR,ATM,0
TX18901,244267.35,2024-12-22,07:29:14,00566883691,00387806122,Pakistan,Cash Withdrawal,NPR,Branch,0
TX18902,102965.64,2024-09-03,22:02:55,00176418192,00583054741,Nepal,Cash Withdrawal,NPR,Branch,0
TX18903,723209.71,2024-08-01,13:25:48,00463720332,00398704582,Russia,Cash Withdrawal,NPR,ATM,0
TX18904,611738.95,2025-02-12,14:26:40,00574085771,00580618421,China,Cash Withdrawal,NPR,ATM,0
TX18905,357497.95,2025-01-11,20:16:50,00272917742,00570049311,USA,Transfer,NPR,Branch,0
